,name,categories,location.lat,location.lng
91,Le Roch Hotel & Spa Paris,Hotel,48.86620012005232,2.3329946840505174
92,L'Hotel,Hotel,48.85637674082885,2.33519300383645
93,Hôtel d'Orsay,Hotel,48.860394394553,2.323172082624183
94,Ibis Styles Gare de l'Est,Hotel,48.87580206167987,2.357303434803839
95,Best Western Premier Faubourg 88,Hotel,48.87768381921307,2.349274322382371
96,Ibis Gare du Nord - Lafayette,Hotel,48.87804206203535,2.3526816908073442
97,Le Grand Quartier,Hotel,48.872265,2.358443
98,25hours Hotel Terminus Nord,Hotel,48.87965917058761,2.3549140260939794
99,Hôtel Magenta 38 by HappyCulture,Hotel,48.8720968,2.3601116
100,Hôtel Mogador,Hostel,48.8751867276684,2.335464578000405
101,Hôtel du Square d'Anvers,Hotel,48.882210833989795,2.344631386306474
102,Hôtel Bonne Nouvelle  ,Hotel,48.86937974162062,2.349524653868473
103,Room 842,Hotel,48.88119888305664,2.3374834060668945
104,Hotel Sainte Marie Paris,Hotel,48.86955227161702,2.3485737214939744
105,Résidence Du Pré,Hotel,48.87833557510649,2.3477272911447185
106,Hôtel des Grands Boulevards,Hotel,48.870800399082455,2.3448864108663963
107,Hôtel Edgar,Hotel,48.86811457203643,2.3499570786952972
108,Hotel Monsieur Cadet & SPA,Hotel,48.874306,2.342602
109,Tim Hotel,Hotel,48.881494,2.36188
110,Artisan Loft,Vacation Rental,48.875057,2.345159
111,La Planque Hotel,Hotel,48.871913,2.370023
112,Hotel Helussi,Hotel,48.877888805182764,2.3469612112143388
113,A la Pinte du Nord,Hotel,48.87937662919448,2.3557471987041523
114,Hotel Kyriad 10 Canal Saint Martin,Hotel,48.87281619606319,2.361463453541049
115,Hôtel Amour,Hotel,48.87963106634556,2.339414656162262
116,The Hoxton Paris,Hotel,48.8701794,2.3466316
117,Hôtel Crowne Plaza,Hotel,48.8672985,2.3654467
118,Ibis Gare du Nord - Château-Landon,Hotel,48.881027347210576,2.362773905214908
119,Hôtel France Albion,Hotel,48.87754270090091,2.338364713321875
120,Ibis Styles Gare du Nord,Hotel,48.87950145778079,2.356541332617553
121,Hôtel George,Hotel,48.87950609994786,2.3363030464632666
122,Hôtel Le 34B ***,Hotel,48.87273052292771,2.343604912009892
123,Hotel Mercure Paris Gare du Nord La Fayette,Hotel,48.88012124326481,2.359488160720275
124,Ibis Styles Château Landon,Hotel,48.87917576320706,2.362109481450716
125,Holiday Inn Paris Opera - Grands Blvds,Hotel,48.8715767,2.3436834
126,St Christopher's Inn Gare du Nord,Hostel,48.879256861423656,2.357995379355746
127,Paris Marriott Opera Ambassador Hotel,Hotel,48.87269655230499,2.336472272872925
128,Hôtel Holiday Inn,Hotel,48.8758937,2.3591167
129,Hôtel Avalon,Hotel,48.88105665093892,2.3517544923418714
130,Hôtel ibis Paris Canal Saint-Martin,Hotel,48.879465898876084,2.3684420462133176
131,Hôtel Maxim Folies,Hotel,48.873718,2.344543
132,Hôtel Providence,Hotel,48.8692825461256,2.3568509393162795
133,Orfea,Hotel,48.88023853308519,2.356954790178786
134,Eugene En Ville,Hotel,48.87500757576145,2.34171062707901
135,Smart Place Gare du Nord by Hiphophostels,Hostel,48.88078290345457,2.3515409231185913
136,Hotel du Temps,Hotel,48.87672331499355,2.347400667286429
137,Le Regent Montmartre,Hostel,48.88281134229502,2.34508216381073
138,Hotel Carlton's Paris,Hotel,48.88197208570223,2.3409904539585114
139,Grand Pigalle Hotel,Hotel,48.8809889949104,2.337656446313148
140,Hôtel Square Louvois,Hotel,48.86838850804118,2.336714828720246
141,Hotel États-Unis Opéra,Hotel,48.86903245009117,2.3336296505314804
142,Fauchon L'Hôtel,Hotel,48.87064,2.32327
143,Hôtel Volney Opera,Hotel,48.86983590878116,2.3302952904969194
144,Best Western Premier Louvre Saint-Honoré,Hotel,48.86169298613651,2.3406034009576615
145,Hôtel Indigo Paris - Opéra,Hotel,48.870634,2.3293096
146,Melia Vendôme Hôtel,Hotel,48.86682673185158,2.32583242556253
147,Hôtel Scribe,Hotel,48.870537148418215,2.329675555229187
148,Hôtel Sofitel Paris Le Faubourg,Hotel,48.868410298638096,2.321348411079157
149,Hôtel de Crillon,Hotel,48.867329626506944,2.321140766143799
150,Hôtel Ritz,Hotel,48.86814475882231,2.3289620876312256
151,Starhotels Castille Paris,Hotel,48.86847645388553,2.326880693435669
152,Hôtel Mansart,Hotel,48.86865760622986,2.3297468511987964
153,Opera Marigny,Hotel,48.871685153021104,2.323623239012868
154,Hôtel Tilde,Hotel,48.88719758753679,2.37297847867012
155,Holiday Inn Express - Canal de la Villette,Hotel,48.88829850334685,2.3784732644701307
156,Hôtel du Quai de Seine,Hotel,48.88727273633094,2.3732466995716095
157,Adagio Access La Vilette,Hotel,48.896852,2.385244
158,Hôtel ibis Styles Paris Crimée La Villette,Hotel,48.89247042118519,2.374555212748419
159,Selectour - Laumière Voyages,General Travel,48.88365,2.381032
160,Bcet5,Hotel,48.884874,2.37143
161,Papa Shelter,Hotel Pool,48.892592,2.359776
162,Residhome Rosa Parks,Hotel,48.895493069705964,2.3723112901753587
163,K & C,Hostel,48.889706,2.376066
164,Hôtel de la Comète,Hotel,48.88226608078294,2.37055589685129
165,Hipotel Gare Du Nord Merryl,Hotel,48.887349,2.361489
166,Hotel Du Globe 18,Hotel,48.88893,2.3545241
167,Hôtel Crimée,Hotel,48.891167515387814,2.3762313946399822
168,Hôtel Bergson,Hotel,48.88043326192019,2.3741631983007765
169,Hôtel Paris Villette,Hotel,48.89296301130739,2.372971880817658
170,Hotel At Gare Du Hotel,Hotel,48.881303,2.362034
171,Nouveau Paris Park Hotel,Motel,48.87852284372979,2.384209289605017
172,Hôtel Au Boeuf Couronné,Hotel,48.887997,2.391018
173,FM Hotel,Hotel,48.887226668677236,2.3543218303445936
174,Hôtel De La Poste,Resort,48.89020561861364,2.3611812363651468
175,Hotel Le Laumière,Hotel,48.8846435546875,2.3793320655822754
176,Hôtel ibis Budget Paris La Villette 19ème,Hotel,48.88453300945248,2.375987672101701
177,Eta hotel 19e,Hotel,48.884505,2.377768
178,Waytostay,Hotel,48.88673,2.35819
179,Campanile Paris 19 - La Villette,Hotel,48.893273135333885,2.380155893868784
180,St Christopher's Inn Paris Canal,Hostel,48.88858184126986,2.3789689342073617
181,Mat & Pierrete,Bed & Breakfast,48.88852310180664,2.375406503677368
182,쁘띠파리,Bed & Breakfast,48.879423,2.36651
183,Paris 19th Rooms,Hostel,48.89091458304796,2.3743632381777893
184,Apolinaire's Logis,Vacation Rental,48.890125,2.3584318
185,Apricôtel,Hotel,48.884834,2.372058
186,무지개민박,Hostel,48.8842656937159,2.366777055432917
187,토마토민박,Hostel,48.892022,2.378164
188,Hôtel Métropole Lafayette,Motel,48.88146090798902,2.364959699204734
189,Hôtel Abricotel,Hotel,48.883300481869696,2.3737276807781047
190,Metropole Lafayette,Motel,48.88128775235166,2.3651314143101825
191,Waytostay,Hotel,48.8788,2.3623
192,Surrounding Peace B&B,Bed & Breakfast,48.8762801551892,2.3784588921233643
193,Generator Paris,Hostel,48.87832525931223,2.3693649989195347
194,Hôtel Paris Louis Blanc,Resort,48.88100631502077,2.3654695595746533
195,Kube Hôtel,Hotel,48.88670329892574,2.358942705503443
196,Appart'City Paris La Villette,Hotel,48.88727787219526,2.3861666600070266
197,Villa Eugenie,Hotel,48.88719666837042,2.314093596970843
198,Best Western Opera Batignolles,Hotel,48.88706563531085,2.3143829329183063
199,Hotel Mercure Paris 17 Batignolles,Hotel,48.88806,2.3067722
200,Best Western Mercedes Arc de Triomphe,Hotel,48.8848643056747,2.303533116282779
201,Hôtel Eldorado,Hotel,48.88508221425665,2.3250903189182277
202,Hôtel Alizé Montmartre,Hotel,48.883714,2.328807
203,Art Hotel Batignolles,Hotel,48.88814585587498,2.3210486490341804
204,Hôtel Le Ballu,Hotel,48.8821375569529,2.3294100165367126
205,Hôtel Centre Ville Matignon,Hotel,48.87783044174437,2.312203470584427
206,Hôtel du Théâtre,Hotel,48.882186169481976,2.3186815388724114
207,Hotel de Paris Montmartre,Hotel,48.88454328152807,2.3258514620268205
208,Hôtel Vintimille,Hotel,48.882231541466254,2.328574381127357
209,Hôtel du Roi René,Hotel,48.886862,2.318275
210,Le Baldaquin Hotel,Hotel,48.883522,2.323601
211,Hotel Duette,Hotel,48.883991,2.313326
212,Chambre 653,Hotel,48.892456,2.314853
213,Hôtel Avenir Jonquière,Hotel,48.893414,2.325053
214,Salle de petit déjeuner,Hotel,48.896058,2.308048
215,Hôtel Jardin de Villiers,Hotel,48.88407988337901,2.3149479480955444
216,Tingis Hotel Paris,Hotel,48.89217318397181,2.3175289744776597
217,Art Hotel Congres,Hotel,48.89290581347352,2.321612139335924
218,hotel de nantes,Hotel,48.89303749085867,2.3167881662633
219,Hotel Céleste,Hotel,48.883714,2.325643
220,Hampton by Hilton,Hotel,48.899876,2.318021
221,Hotel Ambassaduer,Hotel,48.890786,2.324754
222,Holiday Inn Paris - Porte de Clichy,Hotel,48.8978051,2.3106201
223,Hotel Ampère,Hotel,48.88485985,2.29972515
224,Waytostay,Hotel,48.8849,2.3031
225,Best Western Hôtel de Neuville,Hotel,48.88689619206324,2.300460934638977
226,Hôtel Novotel Paris 17,Hotel,48.891984065839,2.302260749100469
227,Holiday Inn Paris - Montmartre,Hotel,48.8889205,2.333088
228,Hotel Ibis Paris 17 Clichy-Batignolles,Hotel,48.89231514930985,2.3147362883605638
229,Best Western Paris Gare Saint-Lazare,Hotel,48.880356332884716,2.3196112364530563
230,Bridgestreet Opera Hotel Paris,Hotel,48.87702695912209,2.322176962081715
231,Hotel Jean Jaurès,Hotel,48.88366949570935,2.3254407172984943
232,Timhotel Opéra Madeleine,Hotel,48.87950263565786,2.321041418436934
233,B&B Emmanuel,Bed & Breakfast,48.89126879190101,2.3289872845894264
234,Hôtel Brescia,Hotel,48.87941740270324,2.32031403818768
235,Hôtel Paris Lecluse,Hotel,48.88416796410248,2.3254046433560136
236,Villa Eugėnie,Hotel,48.885139048257656,2.318260441830051
237,Hôtel Blackston Opéra,Hotel,48.883554,2.32746
238,Selectour - Soleil Voyages,General Travel,48.888065,2.324988
239,Timhotel,Hotel,48.89440807235436,2.3126475178973895
240,B Montmartre Hotel,Hotel,48.883639547594015,2.3257366102557246
241,Hôtel Monceau Élysées,Hotel,48.8800236844619,2.3023022804187097
242,Hôtel Courcelles Étoile,Hotel,48.88443403413488,2.2980093955993652
243,Hotel Alexandrine Opera (Balladine),Hotel,48.8800450584612,2.3262154509097126
244,Hôtel Wilson Opéra,Hotel,48.8771075634396,2.322004498301221
245,Quality Hotel Opéra Saint-Lazare,Hotel,48.879879005241634,2.320690553733748
246,Hotel Alfred Sommier,Hotel,48.872017,2.323805
247,Vendôme Opera Hotel,Hotel,48.871918,2.323974
248,Laz Hotel,Hotel,48.878652877942045,2.327607813725251
249,Hotel Mercure Paris Opéra Garnier,Hotel,48.87494699455317,2.3260275568095494
250,Buddha-Bar Hotel Paris,Hotel,48.86947676938004,2.320983365501063
251,Cordelia Hotel,Hotel,48.8731964175141,2.325378053674337
252,ibis Styles Paris République Le Marais,Hotel,48.86914,2.364099
253,Hôtel Les Chansonniers,Hotel,48.86545229986734,2.384100244943833
254,Hôtel Angely,Hotel,48.866150654695694,2.368514714195424
255,Ibis Gare de l'Est,Hotel,48.87559291176553,2.3585338716438855
256,Hotel Mareuil,Hotel,48.86598906,2.36747254
257,Ibis Styles Paris République (ex All Seasons),Hotel,48.86917772650181,2.3642728758920817
258,Room With A View,Bed & Breakfast,48.867779,2.370195
259,Hotel L'Annexe,Hotel,48.869521,2.359154
260,Hôtel Magenta,Hotel,48.872199062003155,2.36016117157253
261,Hôtel Gabriel,Hotel,48.866189534076746,2.3683925510363992
262,Hotel Elysa Luxembourg,Hotel,48.846218,2.34091
263,Hôtel de l'Europe,Hotel,48.87772404553427,2.354983213097598
264,The Playce Hotel by HappyCulture,Hotel,48.888539,2.3498459
265,Hôtel Parisiana,Hotel,48.87669212861047,2.3541757909366225
266,Hotel Regina,Resort,48.882685,2.342027
267,Best Western Hôtel Albert 1er,Hotel,48.87955401272545,2.3581099569093915
268,Ibis Grands Boulevards - Opéra,Hotel,48.874436025775516,2.3420741346083105
269,Hotel Palm - Astotel,Hotel,48.87759781100381,2.34343163341444
270,Le Village,Hostel,48.88396451719716,2.344317734241485
271,Hôtel d'Amiens Paris,Hotel,48.8784695432976,2.3572880732893124
272,Hôtel Scarlett,Hotel,48.872902,2.382337
273,Best Western Marais Bastille,Hotel,48.85723725167798,2.3716124193379073
274,Comfort Hotel,Hotel,48.85368204234819,2.388147870060493
275,Hôtel Paris Rivoli,Hotel,48.856101894940196,2.3573980701097175
276,Paix Republique Hotel,Hotel,48.868153646703455,2.36178441161468
277,Picard Hotel,Hotel,48.86420480817492,2.363074326586614
278,Cour des Vosges,Hotel,48.856236,2.364876
279,Hôtel Dupond-Smith,Hotel,48.85793700013539,2.3571832642453723
280,Hotel de Belfort,Hotel,48.86126569355738,2.3828244635030003
281,Hôtel de l'Exposition,Hotel,48.86902447177867,2.3625711176149475
282,Mercure Paris Bastille,Hotel,48.857174907145655,2.380615063504365
283,Waytostay,Hotel,48.859,2.3668
284,Waytostay,Hotel,48.8554,2.362
285,BLC Design Hotel,Hotel,48.854297241895125,2.382543908853697
286,Hôtel Kyriad,Hotel,48.86106262,2.380574
287,Mercure,Hotel,48.857062407936475,2.3801438436185665
288,Hotel Selma De Le Marais,Hotel,48.85686111450195,2.356044292449951
289,Love Nest By The Canal,Bed & Breakfast,48.87180639289374,2.370715011290447
290,Gabriel Marais Hotel,Hotel,48.866139,2.3684925
291,Hotel Droog,Hotel,48.861258,2.367179
292,Studio Rent Ken,Hostel,48.874665,2.381467
293,Hôtel de Nevers,Hotel,48.866226285306674,2.3674147094316726
294,Hôtel Bastille de Launay,Hotel,48.858585,2.3686137
295,Hôtel Castex,Hotel,48.852667328376775,2.3660168051719666
296,The Loft Hostel,Hostel,48.87227012286996,2.3826306016123904
297,Mary's Hôtel République,Hotel,48.8640965900934,2.368713091646338
298,Hôtel Donjon Vincennes,Hotel,48.84334605760753,2.431410745869688
299,Hôtel du Chateau,Hotel,48.845097,2.435082
300,Best Western Saint Louis,Hotel,48.84505294130238,2.4354629310983
301,Adagio Vincennes,Hotel,48.84529234387846,2.4332702795994767
302,hôtel des jardins,Hotel,48.84746170043945,2.441520929336548
303,gîte d'alaine,Bed & Breakfast,48.84545199615523,2.4280404206726973
304,Inter Hôtel Daumesnil Vincennes,Hotel,48.84520254609581,2.432611785407103
305,Le Home,Hotel,48.84589,2.433582
306,Hotel St. Louis,Hotel,48.84519850104147,2.435826757400942
307,Hotel Trianon Vincennes,Resort,48.847010821798186,2.421221030446331
308,Le Blason,Restaurant,48.845045913258616,2.434467124210678
309,Nicole et François,Hotel,48.83691,2.3313
310,Hôtel Istria,Hotel,48.839065,2.331631
311,Ibis Gare Montparnasse,Hotel,48.840409579210736,2.315553664685467
312,Hôtel du Lion,Hotel,48.83342274,2.33202924
313,Les Gobelins,Hotel,48.83652330617191,2.345281482240176
314,Petit Palace Hotel,Hotel,48.834820507758934,2.3242966598826986
315,Enjoy Hostel,Hostel,48.83188398204176,2.3247185178209784
316,"Niepce Paris Hotel, Curio Collection by Hilton",Hotel,48.835021,2.318081
317,Central Hôtel,Hotel,48.840471136157426,2.323809564113617
318,Hôtel des Jardin du Luxembourg,Hotel,48.84568941970314,2.3407473023447523
319,Central Saint-Germain,Hotel,48.84986441838833,2.342986533327829
320,Hôtel Apostrophe,Hotel,48.8417702545949,2.3317522555589676
321,Hôtel Novanox,Hotel,48.84051831135152,2.3344232345524754
322,Hôtel Best Western Nouvel Orléans Montparnasse,Hotel,48.831018931097994,2.330054260091856
323,One By The Five,Hotel,48.83787466715339,2.346509888944238
324,Hotel des bains,Hotel,48.841197451459685,2.3261743164436743
325,Ibis Alésia - Montparnasse,Hotel,48.8273808118671,2.32106502729539
326,Ibis Maine - Montparnasse,Hotel,48.83378591126726,2.32288364417127
327,Hôtel Mercure Paris Montparnasse Raspail,Hotel,48.84123030084019,2.3302375158241375
328,Hôtel Catalogne Paris Gare Montparnasse,Hotel,48.837658114450505,2.318503011776824
329,Best Western Hotel Le Montparnasse,Hotel,48.84500095500446,2.3212628066539764
330,Hôtel Mercure Paris La Sorbonne,Hotel,48.84937738292229,2.343135606340411
331,Waytostay,Bed & Breakfast,48.83332112944539,2.3255020380020137
332,Waytostay,Hotel,48.8493,2.33
333,Beatrice B&B,Bed & Breakfast,48.8270178361179,2.334609478712082
334,Hotel De Blois,Hotel,48.83187229878728,2.3247332487068113
335,Les Jardins D'Alesia,Hotel,48.827811464946095,2.329663119759048
336,Hotel Saphir,Hotel,48.835267655555555,2.32613102
337,Morgane's lit dans Paris,Bed & Breakfast,48.849406,2.33989
338,Citadines Maine Montparnasse,Hotel,48.83912526929937,2.32196248773422
339,Hôtel Concorde Montparnasse,Hotel,48.837793513196345,2.318321234495498
340,Campanile Paris 14 Maine Montparsse,Hotel,48.83447172146291,2.3240085526169403
341,Hôtel Montparnasse-Alésia,Hotel,48.830057042173266,2.320364712170576
342,Hôtel Seven,Hotel,48.83898340621503,2.3457732568079646
343,Hôtel Atelier Montparnasse  ,Hotel,48.83337198943821,2.3169480946794914
344,Hotel de l'Abbaye,Hotel,48.850093697782974,2.330548764812652
345,Ibis Paris Levallois Perret,Hotel,48.89136512976835,2.2898496434049775
346,Hôtel Rochester Champs-Elysées,Hotel,48.872362833968445,2.309236704180066
347,Hôtel des Deux Avenues,Hotel,48.87994518233151,2.298752796193718
348,Hôtel Le Marianne,Hotel,48.872622903861846,2.30766823280899
349,Hotel Briand Levallois-Perret,Hotel,48.896177,2.297051
350,Hotel Boiserrie,Hostel,48.892122,2.293192
351,Hôtel Floridor Étoile,Hotel,48.878446899874106,2.2936655580997463
352,Hotel d'Anjou Paris,Hotel,48.89071526707844,2.2863507437892494
353,Le Tsuba Hôtel,Hotel,48.87770405229108,2.2932547652498756
354,Hôtel Boris V.,Hotel,48.8902973,2.2904901
355,Pick A Flat - Mac Mahon /Champs Elysees,Bed & Breakfast,48.87520880366777,2.29472799150895
356,Hôtel Élysée Etoile,Hotel,48.876635,2.296353
357,Hôtel de Banville,Hotel,48.886455793710134,2.2949235141277313
358,Hôtel Balmoral,Hotel,48.87601,2.293878
359,Hôtel du Collectionneur,Hotel,48.876899807972435,2.3069171964912183
360,Hôtel Espace Champerret,Hotel,48.888599,2.28753105
361,Hôtel Le Royal Monceau Raffles,Hotel,48.87593079280711,2.300269787941371
362,Hôtel Rochester,Hotel,48.872413660546535,2.3091096688391657
363,Hôtel Tilsitt Étoile,Hotel,48.87695554448255,2.2950577712617815
364,Hôtel Armoni Paris by Elegancia,Hotel,48.885253773301685,2.293130364350005
365,Hôtel Mercure Paris Arc de Triomphe Étoile,Hotel,48.87825842836934,2.294953495700838
366,Hôtel Astrid,Hotel,48.87676214,2.29199705
367,Hôtel des Champs-Élysées,Hotel,48.87225286441168,2.308982329659881
368,Hotel Mercure Paris Arc de Triomphe Wagram,Hotel,48.876075961224636,2.2961245902610017
369,Hôtel Étoile Saint-Ferdinand,Hotel,48.877753320961354,2.2873130394145846
370,Happy Culture QG,Office,48.87607463298439,2.3046032492021133
371,Hôtel Résidence Lord Byron,Bed & Breakfast,48.87317397125472,2.3024246145760072
372,Hôtel Lancaster,Hotel,48.872389933316335,2.303463200824445
373,Hotel Ceramic Elysee,Hotel,48.87675286658042,2.297810143839603
374,Hôtel La Régence Étoile,Hotel,48.876555548943976,2.2929279506206512
375,Hôtel Villa Saxe Eiffel,Hotel,48.84970037694761,2.30961939903287
376,Splendid Hôtel,Hotel,48.84685988,2.29615903
377,Hôtel Carladez Cambronne,Hotel,48.84212837,2.3032529
378,Hôtel Le Parisis,Hotel,48.8496539134672,2.295582822108589
379,Hotel Bailli De Suffren,Hotel,48.84687256121345,2.307911321875737
380,Residence Charles Floquet,Hotel,48.85630591800391,2.294317826022159
381,Hôtel Saint-Marc,Hotel,48.846229,2.312837
382,Hôtel de Latour Maubourg,Hotel,48.858192884488226,2.310470938682556
383,Apartments Breteuil,Hotel,48.848207,2.312186
384,Rue Cler Bijou,Bed & Breakfast,48.85702640937656,2.3062223196029663
385,Hotel Europe Paris,Hotel,48.84951870562345,2.296958620604997
386,Hôtel Cactus,Hostel,48.839702772483115,2.3092383582818377
387,Hôtel de Londres Eiffel,Hotel,48.85798804826391,2.301666268307737
388,Tourisme Avenue Hotel,Hotel,48.84955402,2.29811397
389,Waytostay,Hotel,48.8574,2.3023
390,ibis Paris Tour Eiffel Cambronne 15ème (Hôtel ibis Paris Tour Eiffel Cambronne 15ème),Hotel,48.84702932826594,2.3013501686027666
391,Hotel Le Marquis,Hotel,48.851723912200114,2.2978181853557915
392,Best Western Eiffel Cambronne,Hotel,48.8458544012339,2.2984036803245544
393,Hilton Suffren,Hotel,48.84141652349505,2.3049631276870954
394,My Apartment In Paris,Bed & Breakfast,48.860603,2.308018
395,Les Cinq Freres Chinois,Bed & Breakfast,48.845324,2.321115
396,LE PETIT HÔTEL,Hotel,48.852123138566434,2.325484023123981
397,Hôtel de La Bourdonnais,Hotel,48.85493123346615,2.304441945631098
398,First Hotel,Hotel,48.84765674975875,2.302269977543393
399,Art Hotel Eiffel,Hotel,48.84888648952493,2.298404338428539
